序號,TOWNNAME,縣市及鄉鎮市區,村里,避難收容處所地址,經度,緯度,避難收容處所名稱,預計收容村里,預計收容人數,適用災害類別,管理人姓名,管理人電話,室內,室外,適合避難弱者安置,TWD97_lon,TWD97_lat,is_indoor,geometry,mean_elevation,max_slope,std_elevation,river_distance_m,river_distance_category,risk_level,terrain_risk
4183,宜蘭縣,宜蘭縣五結鄉,四結村,光榮北路198號,121.7739,24.6873,四結社區活動中心,上四、四結、中興村,93,"水災,震災",陳鋕淮,03-9550146,是,否,是,328315.5716,2731363.988,TRUE,POINT (328315.5715919597 2731363.9875155245),5.320428569,6.544148445,0.734873318,2359.48278,1000公尺以上,低風險,Low
4186,宜蘭縣,宜蘭縣羅東鎮,竹林里,復興路二段122號,121.7658,24.6883,竹林社區活動中心,竹林里,148,"水災,震災,海嘯",黃德勝,03-9563328,是,否,是,327495.2336,2731470.151,TRUE,POINT (327495.23357445747 2731470.1506943177),6.472935784,4.011420727,0.608796996,1550.486257,1000公尺以上,低風險,Low
4187,宜蘭縣,宜蘭縣五結鄉,協和村,五結路2段199號,121.8045,24.6883,協和社區活動中心,協和村,161,"水災,震災",謝錫琴,03-9506695,是,否,是,331411.65,2731492.568,TRUE,POINT (331411.649951073 2731492.568429576),2.154275546,6.230089188,0.77119657,1421.195757,1000公尺以上,低風險,Low
4188,宜蘭縣,宜蘭縣羅東鎮,,復興路二段128號,121.7661,24.6887,竹林國小體育館,竹林里 仁愛里 樹林里,357,震災,盧紹彬,03-954208433,是,是,是,327525.3458,2731514.626,TRUE,POINT (327525.345846343 2731514.625698275),6.434961836,4.011420727,0.619447639,1572.585297,1000公尺以上,低風險,Low
4200,宜蘭縣,宜蘭縣三星鄉,大隱村,三星路1段533巷48號,121.7274,24.6929,大隱社區臨時收容站,大隱、行健、拱照,123,"水災,震災,土石流,海嘯",范期勛,03-9890752,是,否,是,323606.4978,2731958.509,TRUE,POINT (323606.4977751339 2731958.5092941425),17.27515074,6.334923267,1.249918832,476.8712221,小於500公尺,高風險,High
4201,宜蘭縣,宜蘭縣五結鄉,錦眾村,五結路一段120號,121.828,24.6929,八大庄一百甲城煌廟,錦眾村,51,"水災,震災",林錫金,03-9503065,是,否,是,333786.7715,2732016.239,TRUE,POINT (333786.7714518689 2732016.238724666),0.946040815,10.38877392,0.950356879,75.576456,小於500公尺,高風險,High
4203,宜蘭縣,宜蘭縣三星鄉,萬德村,楓林九路61號,121.7282,24.6931,萬德社區二次收容,萬富、行健、萬德、貴林,48,"水災,震災,土石流,海嘯",陳長森,03-9895360,是,否,是,323687.336,2731981.092,TRUE,POINT (323687.3359867692 2731981.0915367045),16.86846351,8.782187462,1.220139239,455.3045572,小於500公尺,高風險,High
4204,宜蘭縣,宜蘭縣三星鄉,萬富村,7鄰萬富路59-2號,121.7282,24.6931,萬富社區臨時收容站,萬富、行健、萬德、貴林,63,"水災,震災,土石流,海嘯",羅惠恩,03-9892864,是,否,是,323687.336,2731981.092,TRUE,POINT (323687.3359867692 2731981.0915367045),16.86846351,8.782187462,1.220139239,455.3045572,小於500公尺,高風險,High
4211,宜蘭縣,宜蘭縣五結鄉,孝威村,孝威路322號,121.8117,24.6961,孝威社區活動中心,孝威村,168,"水災,震災",吳明吉,03-9504299,是,否,是,332135.1748,2732360.824,TRUE,POINT (332135.1748371293 2732360.8244759617),0.977511474,3.990404129,0.662895022,962.7651049,500-1000公尺之間,中風險,Medium
4213,宜蘭縣,宜蘭縣五結鄉,大吉村,大吉五路58號,121.8002,24.6963,五結國中五動館,大吉村,465,"水災,震災",余源興,03-9501105#13,是,否,是,330971.3212,2732376.138,TRUE,POINT (330971.3212143617 2732376.1376303593),2.644489796,4.995056152,0.756342266,1660.824344,1000公尺以上,低風險,Low
4216,宜蘭縣,宜蘭縣五結鄉,孝威村,孝威路322號,121.7652,24.6974,四結福德廟,孝威村,106,"水災,震災",高志肇,03-650428,是,否,否,327428.8902,2732477.762,TRUE,POINT (327428.8902237392 2732477.761795203),6.646327879,4.011191845,0.517814661,1100.61009,1000公尺以上,低風險,Low
4220,宜蘭縣,宜蘭縣五結鄉,三興村,三結東路14號,121.7867,24.6994,開基灶君廟省民堂,三興村,32,"水災,震災",鐘文通,03-9506868,是,否,否,329603.2449,2732711.602,TRUE,POINT (329603.24487650476 2732711.6018435443),4.268871872,5.821837425,0.62184013,1653.802047,1000公尺以上,低風險,Low
4225,宜蘭縣,宜蘭縣羅東鎮,,羅東鎮仁愛里復興路三段557號,121.756,24.7014,仁愛社區活動中心,仁愛里,174,"水災,震災,海嘯",藍聰明,03-9654034,是,否,是,326495.4841,2732915.652,TRUE,POINT (326495.4840847756 2732915.6524707424),7.368394501,12.85329056,1.302501758,138.8390415,小於500公尺,高風險,High
4232,宜蘭縣,宜蘭縣五結鄉,三興村,三結路43-1號,121.7739,24.7056,三興社區活動中心,三興村,83,"水災,震災",羅淑惠,03-9500714,是,否,否,328304.1318,2733390.967,TRUE,POINT (328304.1318009877 2733390.9674772304),5.453889745,8.360930443,0.926379102,860.4897197,500-1000公尺之間,中風險,Medium
4239,宜蘭縣,宜蘭縣員山鄉,中華村,粗坑路304號,121.646633,24.709398,中華村集會所,中華村、內城村,11,"水災,震災,土石流,海嘯",陳明華,03-9231377,是,否,是,315424.7258,2733744.918,TRUE,POINT (315424.7258162341 2733744.9180933596),96.83509691,59.15745544,24.84902891,202.1649625,小於500公尺,極高風險,Very High
4240,宜蘭縣,宜蘭縣五結鄉,二結村,學進路83號,121.762,24.7095,二結社區活動中心,二結、鎮安村,170,"水災,震災",簡汝育,03-9659413,是,否,是,327097.6271,2733816.201,TRUE,POINT (327097.6271214116 2733816.2008938272),6.152808353,12.13273335,1.091342728,342.6688049,小於500公尺,高風險,High
4241,宜蘭縣,宜蘭縣員山鄉,中華村,員山路三段256號,121.652657,24.71129,內城國民中小學化育分校,中華村,180,"水災,震災,土石流,海嘯",林東宏,9231103,否,否,否,316033.2385,2733957.369,TRUE,POINT (316033.2384742926 2733957.369211441),104.8323865,64.71505737,39.21656399,194.6960202,小於500公尺,極高風險,Very High
4242,宜蘭縣,宜蘭縣員山鄉,蓁巷村,成功路45號,121.695581,24.713572,蓁巷社區活動中心,蓁巷村、內城村,64,"水災,震災,土石流,海嘯",黃振芳,03-9221099,是,否,是,320374.9705,2734231.493,TRUE,POINT (320374.9705393497 2734231.492518074),33.43862249,5.090114594,2.434579753,1045.367116,1000公尺以上,低風險,Low
4244,宜蘭縣,宜蘭縣員山鄉,七賢村,賢德路一段61巷25號,121.735106,24.714634,七賢村民眾活動中心,七賢村、深溝村,78,"水災,震災,土石流,海嘯",高明芳,03-9224019,是,否,是,324373.3964,2734369.999,TRUE,POINT (324373.3964122806 2734369.9987716344),10.55577824,12.31212616,1.483630611,515.4011536,500-1000公尺之間,中風險,Medium
4245,宜蘭縣,宜蘭縣員山鄉,深溝村,深洲一路37巷7號,121.71978,24.715727,深溝村集會所,深溝村、七賢村,10,"水災,震災,土石流,海嘯",張秀偉,03-9224567,是,否,是,322822.1183,2734482.831,TRUE,POINT (322822.1183156355 2734482.831345535),16.45993367,5.207901001,1.611128602,84.68514112,小於500公尺,高風險,High
4248,宜蘭縣,宜蘭縣員山鄉,內城村,榮光路321號,121.688913,24.720881,內城社區活動中心,內城村.蓁巷村,34,"水災,震災,土石流,海嘯",簡裕鴻,03-9227578,是,否,是,319696.248,2735037.65,TRUE,POINT (319696.2480326593 2735037.6502457913),34.11955657,8.269640923,2.526231399,491.5059424,小於500公尺,高風險,High
4253,宜蘭縣,宜蘭縣宜蘭市,建業里,縣政七街50巷1號,121.757,24.7256,凱旋國民中學樂活館,建業里、南津里,164,"水災,震災,海嘯",陳志勇校長/李哲榮主任,03-9255600轉402,是,否,是,326581.8652,2735596.697,TRUE,POINT (326581.86524121166 2735596.697039646),6.091504336,12.92051888,0.980990425,225.2874817,小於500公尺,高風險,High
4254,宜蘭縣,宜蘭縣宜蘭市,南津里,凱旋路130號,121.7636,24.7256,凱旋國小展藝館,南津里、凱旋里,277,"水災,震災,海嘯",李元煌主任,03-9253793-104,是,否,是,327249.5797,2735600.403,TRUE,POINT (327249.5796631828 2735600.4033240904),5.121069056,8.872421265,1.094548005,572.3907685,500-1000公尺之間,中風險,Medium
4256,宜蘭縣,宜蘭縣宜蘭市,凱旋里,旋流路3之5號,121.7682,24.7276,凱旋社區活動中心,凱旋里,64,"水災,震災,海嘯",張換輝,03-9254187,是,否,是,327713.7143,2735824.534,TRUE,POINT (327713.71431351954 2735824.5340672797),3.326496427,5.07621336,0.969183803,1077.851914,1000公尺以上,低風險,Low
4259,宜蘭縣,宜蘭縣壯圍鄉,新南村,壯圍鄉新南村美福路一段76號,121.7873,24.7294,新南活動中心,新南,44,"水災,震災,海嘯",潘玉蘭,03-9252449,是,否,是,329644.8675,2736034.883,TRUE,POINT (329644.8675497097 2736034.883048031),1.326517312,7.143902779,0.616601527,1487.517795,1000公尺以上,低風險,Low
4260,宜蘭縣,宜蘭縣壯圍鄉,復興村,壯圍鄉復興村紅葉路69-4號,121.8225,24.7297,紅葉活動中心,復興村,61,"水災,震災,海嘯",黃銘海,03-9385121,是,否,是,333205.7282,2736089.042,TRUE,POINT (333205.72818478424 2736089.041698667),3.2054907,89.95053864,2.262446758,683.5960355,500-1000公尺之間,高風險,High
4261,宜蘭縣,宜蘭縣宜蘭市,南橋里,南橋路240號,121.7412,24.7307,南橋社區活動中心,南橋里,38,"水災,震災,海嘯",吳讚標,03-9251512,是,否,是,324980.343,2736152.851,TRUE,POINT (324980.34299081366 2736152.850759498),6.940797549,3.164443493,0.770675199,584.830986,500-1000公尺之間,中風險,Medium
4262,宜蘭縣,宜蘭縣宜蘭市,建業里,建業路86巷57號、59號,121.7566,24.7315,建業社區活動中心,建業里,26,"水災,震災,海嘯",郭淑惠,03-9369029,是,否,是,326537.7875,2736249.982,TRUE,POINT (326537.7875432673 2736249.9816709757),5.008692544,6.255256653,0.858813958,871.7802678,500-1000公尺之間,中風險,Medium
4263,宜蘭縣,宜蘭縣員山鄉,惠好村,賢德路二段66巷50號,121.730742,24.731738,惠好社區活動中心,尚德村、惠好村,125,"水災,震災,土石流,海嘯",張金來,03-9223889,是,否,是,323921.7526,2736262.138,TRUE,POINT (323921.75262482493 2736262.1378230057),10.18965816,4.683708191,1.35663473,1146.129579,1000公尺以上,低風險,Low
4266,宜蘭縣,宜蘭縣宜蘭市,進士里,進士路8號,121.7369,24.7332,育才國小中興堂,進士里、南橋里、擺厘里,68,"水災,震災,海嘯",廖清章主任,03-9253794轉103,是,否,是,324543.846,2736427.413,TRUE,POINT (324543.8459595522 2736427.4127799193),7.330367718,5.605088711,1.017325228,917.3611289,500-1000公尺之間,中風險,Medium
4272,宜蘭縣,宜蘭縣員山鄉,湖北村,大湖五路80號,121.718042,24.735298,湖北社區活動中心,湖北村.湖東村,30,"水災,震災,土石流,海嘯",黃涼杰,03-9231482,是,否,是,322634.9104,2736649.66,TRUE,POINT (322634.9103937035 2736649.6599208754),12.9072375,10.64526653,1.660874109,172.04739,小於500公尺,高風險,High
4275,宜蘭縣,宜蘭縣壯圍鄉,永鎮村,壯圍鄉永鎮村壯濱路四段375號,121.8154,24.7366,永鎮活動中心,永鎮村,118,"水災,震災,海嘯",陳再福,03-9305020,是,否,是,332482.8952,2736849.026,TRUE,POINT (332482.89517388016 2736849.026291516),1.824938713,8.014133453,0.920010366,557.7667015,500-1000公尺之間,中風險,Medium
4277,宜蘭縣,宜蘭縣員山鄉,尚德村,三鬮路35巷13號,121.722128,24.737618,尚德社區活動中心,尚德村、惠好村,134,"水災,震災,土石流,海嘯",林錦源,03-9225179,是,否,是,323046.8965,2736908.805,TRUE,POINT (323046.8965023876 2736908.805370683),12.20426754,5.79485178,1.207612999,456.0615213,小於500公尺,高風險,High
4278,宜蘭縣,宜蘭縣員山鄉,逸仙村,大湖十六路181巷2號,121.700435,24.738714,逸仙社區活動中心,逸仙村.湖東村,34,"水災,震災,土石流,海嘯",廖文杰,03-9221759,是,否,是,320851.8462,2737018.802,TRUE,POINT (320851.8462173592 2737018.801578378),16.32658834,3.723927736,1.164136409,803.6030502,500-1000公尺之間,中風險,Medium
4282,宜蘭縣,宜蘭縣宜蘭市,進士里,進士路53號,121.7465,24.7414,進士里鎮興廟,進士里,46,"水災,震災,海嘯",陳正達陳定三,03-9359123,是,否,否,325510.053,2737340.938,TRUE,POINT (325510.0530228636 2737340.9383492027),4.879365729,6.112388134,0.622909358,1774.161614,1000公尺以上,低風險,Low
4285,宜蘭縣,宜蘭縣宜蘭市,黎明里,黎明路481巷11號,121.7712,24.7427,黎明里慶安廟,黎明里,30,"水災,震災,海嘯",林庚申,03-9380436,是,否,是,328007.7961,2737498.783,TRUE,POINT (328007.7961394383 2737498.782830185),3.347253702,3.499828577,0.7782316,1529.64256,1000公尺以上,低風險,Low
4286,宜蘭縣,宜蘭縣宜蘭市,黎明里,黎明路326號,121.776,24.744,黎明社區活動中心,黎明里,35,"水災,震災,海嘯",朱照雄,03-9383053,是,否,是,328492.5249,2737645.521,TRUE,POINT (328492.5248800658 2737645.5209180363),2.793748089,3.476768732,0.716363825,1072.670866,1000公尺以上,低風險,Low
4287,宜蘭縣,宜蘭縣壯圍鄉,吉祥村,壯圍鄉吉祥村壯五路63號,121.789598,24.744488,壯五活動中心,吉祥,163,"水災,震災,海嘯",王建發,975675928,是,否,是,329867.7094,2737707.441,TRUE,POINT (329867.7094240468 2737707.4406050513),2.421302132,2.472694635,0.540900623,729.6620722,500-1000公尺之間,中風險,Medium
4288,宜蘭縣,宜蘭縣員山鄉,員山村,文化路156號,121.722886,24.745244,老人文康中心,員山村.尚德村,28,"水災,震災,土石流,海嘯",朱進郎,9231991分機401,是,否,是,323119.1142,2737753.894,TRUE,POINT (323119.11417640274 2737753.894306996),11.0141769,42.21638489,3.708888948,230.1799983,小於500公尺,極高風險,Very High
4289,宜蘭縣,宜蘭縣宜蘭市,思源里,神農路一段1號,121.7481,24.7453,國立宜蘭大學體育館,思源里、文化里、復興里、七結里、擺厘里,375,"水災,震災,海嘯",張進裕,03-9317240,是,否,是,325669.5415,2737773.802,TRUE,POINT (325669.5415146883 2737773.802190497),5.074,6.204035282,0.703325421,1398.019655,1000公尺以上,低風險,Low
4291,宜蘭縣,宜蘭縣員山鄉,湖東村,茄苳路68-2號,121.708869,24.746017,湖東社區活動中心,湖東村.湖北村,13,"水災,震災,土石流,海嘯",陳朝松,9223998,是,否,是,321700.819,2737832.099,TRUE,POINT (321700.8190033544 2737832.098844072),11.79535241,45.78952026,2.151276293,326.9478657,小於500公尺,極高風險,Very High
4292,宜蘭縣,宜蘭縣壯圍鄉,吉祥村,壯圍鄉壯志路1號,121.785768,24.746835,壯圍鄉公所,全鄉,190,"水災,震災,海嘯",簡文魁,03-9383017,是,否,是,329478.7972,2737965.176,TRUE,POINT (329478.79715376365 2737965.176200375),3.061424924,12.22097683,0.815174438,428.2342897,小於500公尺,高風險,High
4293,宜蘭縣,宜蘭縣壯圍鄉,大福村,壯圍鄉大福村壯濱路6段279號,121.7858,24.7469,大福補天宮,全鄉,600,"水災,震災,海嘯",陳福山,03-9301171,是,否,是,329481.9927,2737972.395,TRUE,POINT (329481.9926825798 2737972.394500919),3.060056151,12.22097683,0.832720991,421.5818249,小於500公尺,高風險,High
4294,宜蘭縣,宜蘭縣宜蘭市,思源里,泰山路七結巷9之10號,121.7374,24.7482,思源社區活動中心,思源里、七結里,35,"水災,震災,海嘯",郭燈和羅文輝,03-9324589,是,否,是,324585.4776,2738089.145,TRUE,POINT (324585.4775532767 2738089.144542881),8.073124365,3.86480093,0.754396809,730.723086,500-1000公尺之間,中風險,Medium
4295,宜蘭縣,宜蘭縣員山鄉,湖西村,隘界路131號,121.68547,24.748286,雙湖社區活動中心,湖西村.湖北村,78,"水災,震災,土石流,海嘯",游錦淡,9222491,是,否,是,319332.7186,2738071.365,TRUE,POINT (319332.71856447845 2738071.364666233),32.98946084,44.54442978,7.989707813,373.6979433,小於500公尺,極高風險,Very High
4298,宜蘭縣,宜蘭縣宜蘭市,,女中路一段148號,121.766,24.7488,三聖宮,新東里,85,"水災,震災,海嘯",李漢銘,03-9385065,是,否,是,327478.008,2738171.493,TRUE,POINT (327478.00797722174 2738171.4928603373),4.540439231,3.703876972,0.633599416,1432.599816,1000公尺以上,低風險,Low
4299,宜蘭縣,宜蘭縣宜蘭市,文化里,復興路二段77號,121.7476,24.7489,復興國中群育館,文化里、復興里,212,"水災,震災,海嘯",游淑珣校長,03-9322942分機5033,是,否,否,325616.787,2738172.277,TRUE,POINT (325616.7870065586 2738172.2770576337),5.827816322,5.868225574,0.914546237,1009.611996,1000公尺以上,低風險,Low
4300,宜蘭縣,宜蘭縣員山鄉,永和村,溫泉路62-1號,121.711078,24.749471,永和社區活動中心,永和村.頭分村,96,"水災,震災,土石流,海嘯",阮俊義,39226129,是,否,是,321922.2751,2738215.836,TRUE,POINT (321922.27510980377 2738215.83553979),16.58737513,45.78952026,13.49432307,33.4326145,小於500公尺,極高風險,Very High
4302,宜蘭縣,宜蘭縣宜蘭市,延平里,東港路二巷14弄21號,121.7838,24.7504,五大社區活動中心,延平里,38,"水災,震災,海嘯",李江俊,03-9380765,是,否,是,329277.4683,2738358.911,TRUE,POINT (329277.46834847535 2738358.9114532247),3.521881698,12.22097683,1.145021987,44.29297036,小於500公尺,高風險,High
4303,宜蘭縣,宜蘭縣宜蘭市,東村里,女中路一段100號,121.7669,24.7505,中華國中,東村里、新東里,420,"水災,震災,海嘯",林志全校長/事務組長林小筠,03-9382704,是,否,是,327567.9879,2738360.302,TRUE,POINT (327567.98790154234 2738360.3024989967),4.65226483,3.703876972,0.638793303,1239.628088,1000公尺以上,低風險,Low
4304,宜蘭縣,宜蘭縣宜蘭市,建軍里,復興路三段8號,121.7428,24.7511,國立宜蘭高中體育館,延平里、建軍里、泰山里,237,"水災,震災,海嘯",張家豪主任,03-9324153轉100,是,否,是,325129.9454,2738413.314,TRUE,POINT (325129.94543116214 2738413.314497977),7.449501273,4.611150742,0.824115819,669.3292828,500-1000公尺之間,中風險,Medium
4305,宜蘭縣,宜蘭縣壯圍鄉,美城村,壯圍鄉美城村永美路2段121號,121.8017,24.7513,美城活動中心,美城,155,"水災,震災,海嘯",林文達,03-9307656,是,否,是,331087.4566,2738469.089,TRUE,POINT (331087.45662346284 2738469.0889265533),2.354524169,9.65152359,0.695854496,464.0084571,小於500公尺,高風險,High
4306,宜蘭縣,宜蘭縣宜蘭市,,校舍路1號,121.7643,24.7517,黎明國小體育館,新東里、東村里,108,"水災,震災,海嘯",顏禾主任,03-9383792分機104或114,是,否,是,327304.2587,2738491.749,TRUE,POINT (327304.2586801161 2738491.7486469694),4.981505105,5.514346123,0.514893122,1119.544482,1000公尺以上,低風險,Low
4307,宜蘭縣,宜蘭縣宜蘭市,神農里,民權路一段65號,121.7539,24.7526,社福大樓2樓,神農里、大新里、民權里,56,"水災,震災,海嘯",黃美色,03-9325164,是,否,是,326251.7732,2738585.601,TRUE,POINT (326251.7732408918 2738585.6010744898),6.035782764,3.892272234,0.795406122,1113.865139,1000公尺以上,低風險,Low
4308,宜蘭縣,宜蘭縣宜蘭市,神農里,崇聖街2號,121.7547,24.7532,宜蘭國小活動中心,神農里、大新里、新民里,286,"水災,震災,海嘯",施 智文校長,03-9322210轉511,是,否,是,326332.3242,2738652.506,TRUE,POINT (326332.3242154032 2738652.5057908483),6.083962361,3.892272234,0.775410249,1121.033913,1000公尺以上,低風險,Low
4309,宜蘭縣,宜蘭縣宜蘭市,神農里,中山路二段293號295號,121.7526,24.7534,東嶽廟,神農里、大新里,350,"水災,震災,海嘯",林添福,03-9322590,是,否,是,326119.7949,2738673.489,TRUE,POINT (326119.79489840136 2738673.4887506994),6.328024562,3.069004774,0.760155458,959.6781847,500-1000公尺之間,中風險,Medium
4310,宜蘭縣,宜蘭縣宜蘭市,負郭里,泰山路98號,121.7426,24.754,南屏國小活動中心,南門里、負郭里、建軍里、泰山里,231,"水災,震災,海嘯",張培源主任,03-9323795轉1104,是,否,是,325107.9726,2738734.421,TRUE,POINT (325107.97259957646 2738734.420946931),7.482094801,9.451920509,0.893307404,349.209454,小於500公尺,高風險,High
4311,宜蘭縣,宜蘭縣宜蘭市,神農里,崇聖街4號,121.7546,24.754,中山國小五育館,神農里、大新里、新民里、東門里,65,"水災,震災,海嘯",張至文,03-9322064-105,是,否,是,326321.7209,2738741.062,TRUE,POINT (326321.72088593367 2738741.0615548077),6.282617587,3.892272234,0.720164787,1050.153222,1000公尺以上,低風險,Low
4312,宜蘭縣,宜蘭縣宜蘭市,負郭里,泰山路60號,121.747,24.7545,光復國小五育館,西門里、南門里、負郭里、民族里,284,"水災,震災,海嘯",吳志堅校長,03-9322077轉1833,是,否,否,325552.711,2738792.226,TRUE,POINT (325552.71102623374 2738792.225633338),7.144389616,9.451920509,0.770797833,461.8552195,小於500公尺,高風險,High
4313,宜蘭縣,宜蘭縣宜蘭市,,延平路50號,121.7655,24.7549,國立宜蘭高商四維堂,成功里、慈安里、中興里、延平里,283,"水災,震災,海嘯",申天祺,03-9384147轉510,是,否,是,327423.6531,2738846.874,TRUE,POINT (327423.6530757366 2738846.873888237),5.053933677,4.050356388,0.617212205,756.8813347,500-1000公尺之間,中風險,Medium
4315,宜蘭縣,宜蘭縣壯圍鄉,美福村,壯圍鄉美福村美福路3段92巷6號,121.791,24.7569,美福活動中心,美福,60,"水災,震災,海嘯",潘文益,03-9256618,是,否,是,330001.5805,2739083.075,TRUE,POINT (330001.5804655613 2739083.0747975437),3.041040824,7.128456593,0.494512271,593.7932769,500-1000公尺之間,中風險,Medium
4318,宜蘭縣,宜蘭縣宜蘭市,中山里,城隍街52號,121.7511,24.7593,碧霞宮,中山里,48,"水災,震災,海嘯",黃彩堂,03-9323655,是,否,是,325964.4878,2739326.165,TRUE,POINT (325964.4878430369 2739326.165146949),7.006207245,8.258909225,0.824939286,381.6465014,小於500公尺,高風險,High
4319,宜蘭縣,宜蘭縣壯圍鄉,過嶺村,壯圍鄉過村壯濱路3段295號,121.815365,24.759471,過嶺活動中心,過嶺村,66,"水災,震災,海嘯",林萬固,03-9301160,是,否,是,332464.2615,2739382.321,TRUE,POINT (332464.2614830805 2739382.320836664),3.576173722,89.95053864,3.795077391,2102.021156,1000公尺以上,高風險,High
4320,宜蘭縣,宜蘭縣員山鄉,頭分村,永同路2段186之1號,121.719624,24.759721,結頭份社區活動中心,頭分村.永和村,52,"水災,震災,土石流,海嘯",陳聰文,03-9223108,是,否,是,322780.7221,2739355.684,TRUE,POINT (322780.72208033374 2739355.6838373663),18.27306829,7.609571457,4.604080297,813.5694663,500-1000公尺之間,中風險,Medium
4321,宜蘭縣,宜蘭縣宜蘭市,梅洲里,鎮平路98號,121.7442,24.7608,梅洲里鎮平宮,梅洲里,35,"水災,震災,海嘯",林征儀,03-9283036,是,否,是,325265.7084,2739488.498,TRUE,POINT (325265.70841437264 2739488.4975768058),6.824653058,9.451920509,1.150672474,141.7409329,小於500公尺,高風險,High
4322,宜蘭縣,宜蘭縣宜蘭市,菜園里,宜蘭市新興路111號,121.7575,24.7608,東園社區活動中心,慈安里、東門里、小東里、菜園里、中興里,44,"水災,震災,海嘯",徐佳庭,03-9320883,是,否,否,326610.8733,2739495.881,TRUE,POINT (326610.8733112893 2739495.8812082964),6.387003575,10.34134674,1.032695643,358.2594585,小於500公尺,高風險,High
4323,宜蘭縣,宜蘭縣宜蘭市,中山里,同慶街95號,121.7506,24.7617,宜蘭縣社會福利館多功能劇場,中山里,32,"水災,震災,海嘯",楊秀川,03-9328822-341,是,否,否,325912.4585,2739591.722,TRUE,POINT (325912.4584582144 2739591.7223054953),6.883121499,9.45844841,1.121164667,164.5980511,小於500公尺,高風險,High
4324,宜蘭縣,宜蘭縣員山鄉,同樂村,同新路182號,121.729673,24.762017,同樂社區活動中心,同樂村.枕山村,94,"水災,震災,土石流,海嘯",吳鋌欽,03-9224573,是,否,是,323795.7284,2739615.382,TRUE,POINT (323795.72843344917 2739615.382199908),12.88768367,13.45509338,3.690962014,384.0494724,小於500公尺,高風險,High
4325,宜蘭縣,宜蘭縣宜蘭市,北門里,碧霞街136號,121.7524,24.7622,慶和社區活動中心1樓,北門里,45,"水災,震災,海嘯",陳淑美,03-9367075,是,否,是,326094.2049,2739648.105,TRUE,POINT (326094.204920651 2739648.1047461666),6.819311573,9.45844841,1.103524883,250.6728221,小於500公尺,高風險,High
4326,宜蘭縣,宜蘭縣宜蘭市,北門里,慶和街慶和巷16號,121.7518,24.7626,慶和里慶和廟,北門里,4,"水災,震災,海嘯",陳漢榮,03-9362905,是,否,是,326033.2779,2739692.077,TRUE,POINT (326033.2779412974 2739692.0768881235),6.791414754,9.45844841,1.153454754,176.8825111,小於500公尺,高風險,High
4327,宜蘭縣,宜蘭縣宜蘭市,梅洲里,金同春路48號1樓,121.7443,24.7631,梅洲社區活動中心,梅洲里,86,"水災,震災,海嘯",游西湖,03-9283552,是,否,是,325274.4362,2739743.311,TRUE,POINT (325274.4361947072 2739743.310693634),6.777869519,9.193104744,1.000146454,316.8498081,小於500公尺,高風險,High
4328,宜蘭縣,宜蘭縣宜蘭市,孝廉里,力行路１５２號,121.755,24.7638,力行國小英才館,孝廉里,148,"水災,震災,海嘯",石遠謀,03-9322309轉282,是,否,是,326356.1884,2739826.777,TRUE,POINT (326356.1884103452 2739826.7770292247),6.556311221,14.56229591,1.391583673,221.8169421,小於500公尺,高風險,High
4329,宜蘭縣,宜蘭縣宜蘭市,小東里,樹人路37號,121.75,24.7639,宜蘭國中活動中心,小東里、菜園里、孝廉里、北門里、思源里,356,"水災,震災,海嘯",康興國/王秀雨,03-9322519,是,否,否,325850.4386,2739835.071,TRUE,POINT (325850.4386095063 2739835.0713285306),6.726476287,9.45844841,1.176396714,0,小於500公尺,高風險,High
4330,宜蘭縣,宜蘭縣宜蘭市,七張里,七張路62之11號,121.7752,24.764,七張社區活動中心,七張里,140,"水災,震災,海嘯",楊聰明,03-9305306,是,否,是,328399.0506,2739860.358,TRUE,POINT (328399.05056731007 2739860.358155102),4.213588293,13.61574936,1.141437327,297.5582904,小於500公尺,高風險,High
4332,宜蘭縣,宜蘭縣宜蘭市,新生里,大福路1段243號,121.7642,24.7646,新生社區活動中心,新生里,35,"水災,震災,海嘯",黃正來,910096762,是,否,否,327286.1622,2739920.556,TRUE,POINT (327286.1621785403 2739920.5562997623),5.101298563,14.20349598,1.502894231,230.8182531,小於500公尺,高風險,High
4334,宜蘭縣,宜蘭縣宜蘭市,七張里,七張路539號,121.7695,24.7648,七張里慈雲寺,七張里,25,"水災,震災,海嘯",林金獅,03-9302180,否,是,是,327822.0657,2739945.715,TRUE,POINT (327822.0656781309 2739945.714673027),4.766972941,13.21724796,1.192628451,342.6953888,小於500公尺,高風險,High
4335,宜蘭縣,宜蘭縣壯圍鄉,忠孝村,壯圍鄉忠孝村順和路47-4號,121.799791,24.764974,順和活動中心,忠孝村,66,"水災,震災,海嘯",李炳賢,937461598,是,否,是,330885.509,2739982.563,TRUE,POINT (330885.5090162924 2739982.5633883546),2.331662411,3.89389658,0.391504364,1616.77423,1000公尺以上,低風險,Low
4340,宜蘭縣,宜蘭縣宜蘭市,北津里,金同春路231號,121.7499,24.7675,北津社區活動中心,北津里,72,"水災,震災,海嘯",吳益賓,03-9283585,是,否,否,325838.1384,2740233.768,TRUE,POINT (325838.1384466825 2740233.7681936356),6.613454084,9.45844841,0.969724911,288.2747611,小於500公尺,高風險,High
